iso2,year,new_sp,cases,sex,age
CN,1982,,,f,u
CN,1983,,,f,u
CN,1984,,,f,u
CN,1985,,,f,u
CN,1986,,,f,u
CN,1987,,,f,u
CN,1988,,,f,u
CN,1989,,,f,u
CN,1990,,,f,u
CN,1991,,,f,u
CN,1992,,,f,u
CN,1993,84898.0,,f,u
CN,1994,104729.0,,f,u
CN,1995,134488.0,,f,u
CN,1996,203670.0,,f,u
CN,1997,236021.0,,f,u
CN,1998,202817.0,,f,u
CN,1999,201775.0,,f,u
CN,2000,204765.0,,f,u
CN,2001,204591.0,,f,u
CN,2002,194972.0,,f,u
CN,2003,267414.0,,f,u
CN,2004,384886.0,,f,u
CN,2005,472719.0,,f,u
CN,2006,468291.0,,f,u
CN,2007,465877.0,,f,u
CN,2008,462596.0,,f,u
CO,1980,,,f,u
CO,1981,,,f,u
CO,1982,,,f,u
CO,1983,,,f,u
CO,1984,,,f,u
CO,1985,,,f,u
CO,1986,,,f,u
CO,1987,,,f,u
CO,1988,,,f,u
CO,1989,,,f,u
CO,1990,,,f,u
CO,1991,,,f,u
CO,1992,,,f,u
CO,1993,6987.0,,f,u
CO,1994,6532.0,,f,u
CO,1995,7530.0,,f,u
CO,1996,7572.0,,f,u
CO,1997,6090.0,,f,u
CO,1998,6969.0,,f,u
CO,1999,8329.0,,f,u
CO,2000,8358.0,,f,u
CO,2001,8022.0,,f,u
CO,2002,7787.0,,f,u
CO,2003,7972.0,,f,u
CO,2004,7640.0,,f,u
CO,2005,6870.0,,f,u
CO,2006,7648.0,,f,u
CO,2007,7188.0,,f,u
CO,2008,7196.0,0.0,f,u
CR,1980,,,f,u
CR,1981,,,f,u
CR,1982,,,f,u
CR,1983,,,f,u
CR,1984,,,f,u
CR,1985,,,f,u
CR,1986,,,f,u
CR,1987,,,f,u
CR,1988,,,f,u
CR,1989,,,f,u
CR,1990,,,f,u
CR,1991,,,f,u
CR,1992,,,f,u
CR,1993,,,f,u
CR,1994,230.0,,f,u
CR,1995,245.0,,f,u
CR,1996,302.0,,f,u
CR,1997,320.0,,f,u
CR,1998,353.0,,f,u
CR,1999,458.0,,f,u
CR,2000,349.0,,f,u
CR,2001,385.0,,f,u
CR,2002,328.0,,f,u
CR,2003,346.0,,f,u
CR,2004,419.0,,f,u
CR,2005,330.0,,f,u
CR,2006,285.0,,f,u
CR,2007,322.0,,f,u
CR,2008,287.0,,f,u
CU,1980,,,f,u
CU,1981,,,f,u
CU,1982,,,f,u
CU,1983,,,f,u
CU,1984,,,f,u
CU,1985,,,f,u
CU,1986,,,f,u
CU,1987,,,f,u
CU,1988,,,f,u
CU,1989,,,f,u
CU,1990,,,f,u
CU,1991,,,f,u
CU,1992,,,f,u
CU,1993,565.0,,f,u
CU,1994,914.0,,f,u
CU,1995,834.0,,f,u
CU,1996,835.0,,f,u
CU,1997,765.0,,f,u
CU,1998,746.0,,f,u
CU,1999,720.0,,f,u
CU,2000,675.0,,f,u
CU,2001,559.0,,f,u
CU,2002,540.0,,f,u
CU,2003,507.0,,f,u
CU,2004,453.0,,f,u
CU,2005,467.0,,f,u
CU,2006,432.0,,f,u
CU,2007,432.0,,f,u
CU,2008,498.0,,f,u
CV,1980,,,f,u
CV,1981,,,f,u
CV,1982,,,f,u
CV,1983,,,f,u
CV,1984,,,f,u
CV,1985,,,f,u
CV,1987,,,f,u
CV,1988,,,f,u
CV,1989,,,f,u
CV,1990,,,f,u
CV,1995,111.0,,f,u
CV,1996,117.0,,f,u
CV,1997,103.0,,f,u
CV,1998,104.0,,f,u
CV,2000,,,f,u
CV,2001,140.0,,f,u
CV,2002,111.0,,f,u
CV,2003,165.0,,f,u
CV,2004,169.0,,f,u
CV,2005,135.0,,f,u
CV,2006,131.0,,f,u
CV,2007,158.0,,f,u
CV,2008,197.0,0.0,f,u
CY,1980,,,f,u
CY,1981,,,f,u
CY,1982,,,f,u
CY,1983,,,f,u
CY,1984,,,f,u
CY,1985,,,f,u
CY,1986,,,f,u
CY,1987,,,f,u
CY,1988,,,f,u
CY,1989,,,f,u
CY,1990,,,f,u
CY,1991,,,f,u
CY,1992,,,f,u
CY,1993,,,f,u
CY,1994,,,f,u
CY,1995,6.0,,f,u
CY,1996,3.0,,f,u
CY,1997,19.0,,f,u
CY,1998,20.0,,f,u
CY,1999,9.0,,f,u
CY,2000,4.0,,f,u
CY,2001,0.0,,f,u
CY,2002,8.0,,f,u
CY,2003,14.0,,f,u
CY,2004,10.0,,f,u
CY,2005,9.0,0.0,f,u
CY,2006,8.0,0.0,f,u
CY,2007,8.0,0.0,f,u
CY,2008,6.0,0.0,f,u
CZ,1980,,,f,u
CZ,1981,,,f,u
CZ,1982,,,f,u
CZ,1983,,,f,u
CZ,1984,,,f,u
CZ,1985,,,f,u
CZ,1986,,,f,u
CZ,1987,,,f,u
CZ,1988,,,f,u
CZ,1989,,,f,u
CZ,1990,,,f,u
CZ,1991,,,f,u
CZ,1992,,,f,u
CZ,1993,548.0,,f,u
CZ,1994,524.0,,f,u
CZ,1995,487.0,,f,u
CZ,1996,586.0,,f,u
CZ,1997,481.0,,f,u
CZ,1998,545.0,,f,u
CZ,1999,449.0,,f,u
CZ,2000,420.0,,f,u
CZ,2001,391.0,,f,u
CZ,2002,329.0,,f,u
CZ,2003,338.0,,f,u
CZ,2004,302.0,,f,u
CZ,2005,308.0,0.0,f,u
CZ,2006,257.0,0.0,f,u
CZ,2007,267.0,0.0,f,u
CZ,2008,251.0,0.0,f,u
DE,1980,,,f,u
DE,1981,,,f,u
DE,1982,,,f,u
DE,1983,,,f,u
DE,1984,,,f,u
DE,1985,,,f,u
DE,1986,,,f,u
DE,1987,,,f,u
DE,1988,,,f,u
DE,1989,,,f,u
DE,1990,,,f,u
DE,1991,,,f,u
DE,1992,,,f,u
DE,1993,4730.0,,f,u
DE,1994,4177.0,,f,u
DE,1995,3852.0,,f,u
DE,1996,3689.0,,f,u
DE,1997,3346.0,,f,u
DE,1998,3124.0,,f,u
DE,1999,2918.0,,f,u
DE,2000,0.0,,f,u
DE,2001,1935.0,,f,u
DE,2002,1868.0,,f,u
DE,2003,1679.0,,f,u
DE,2004,1562.0,,f,u
DE,2005,1379.0,0.0,f,u
DE,2006,1303.0,0.0,f,u
DE,2007,1183.0,0.0,f,u
DE,2008,954.0,0.0,f,u
DJ,1981,,,f,u
DJ,1982,,,f,u
DJ,1984,,,f,u
DJ,1985,,,f,u
DJ,1986,,,f,u
DJ,1987,,,f,u
DJ,1988,,,f,u
DJ,1989,,,f,u
DJ,1990,,,f,u
DJ,1991,,,f,u
DJ,1992,,,f,u
DJ,1993,1668.0,,f,u
DJ,1994,1743.0,,f,u
DJ,1995,,,f,u
DJ,1996,1744.0,,f,u
DJ,1997,1904.0,,f,u
DJ,1998,1690.0,,f,u
DJ,1999,1564.0,,f,u
DJ,2000,1391.0,,f,u
DJ,2001,1312.0,,f,u
DJ,2002,1253.0,,f,u
DJ,2003,1202.0,,f,u
DJ,2004,1086.0,,f,u
DJ,2005,1120.0,,f,u
DJ,2006,1153.0,,f,u
DJ,2007,1208.0,,f,u
DJ,2008,1375.0,,f,u
DK,1980,,,f,u
DK,1981,,,f,u
DK,1982,,,f,u
DK,1983,,,f,u
DK,1984,,,f,u
DK,1985,,,f,u
DK,1986,,,f,u
DK,1987,,,f,u
DK,1988,,,f,u
DK,1989,,,f,u
DK,1990,,,f,u
DK,1991,,,f,u
DK,1992,,,f,u
DK,1993,243.0,,f,u
DK,1994,120.0,,f,u
DK,1995,128.0,,f,u
DK,1996,97.0,,f,u
DK,1997,114.0,,f,u
DK,1998,132.0,,f,u
DK,1999,172.0,,f,u
DK,2000,171.0,,f,u
DK,2001,127.0,,f,u
DK,2002,135.0,,f,u
DK,2003,143.0,,f,u
DK,2004,146.0,,f,u
DK,2005,129.0,0.0,f,u
DK,2006,123.0,0.0,f,u
DK,2007,135.0,0.0,f,u
DK,2008,106.0,0.0,f,u
DM,1980,,,f,u
DM,1981,,,f,u
DM,1982,,,f,u
DM,1983,,,f,u
DM,1984,,,f,u
DM,1985,,,f,u
DM,1986,,,f,u
DM,1987,,,f,u
DM,1988,,,f,u
DM,1989,,,f,u
DM,1990,,,f,u
DM,1991,,,f,u
DM,1992,,,f,u
DM,1993,6.0,,f,u
DM,1994,8.0,,f,u
DM,1995,5.0,,f,u
DM,1996,7.0,,f,u
DM,1997,5.0,,f,u
DM,1998,5.0,,f,u
DM,2001,,,f,u
DM,2002,2.0,,f,u
DM,2005,,,f,u
DM,2006,8.0,,f,u
DM,2007,3.0,,f,u
DM,2008,3.0,0.0,f,u
DO,1980,,,f,u
DO,1981,,,f,u
DO,1982,,,f,u
DO,1983,,,f,u
DO,1984,,,f,u
DO,1985,,,f,u
DO,1986,,,f,u
DO,1987,,,f,u
DO,1988,,,f,u
DO,1989,,,f,u
DO,1990,,,f,u
DO,1991,,,f,u
DO,1992,,,f,u
DO,1993,2297.0,,f,u
DO,1994,3177.0,,f,u
DO,1995,2787.0,,f,u
DO,1996,3733.0,,f,u
DO,1997,3162.0,,f,u
DO,1998,2669.0,,f,u
DO,1999,3278.0,,f,u
DO,2000,2907.0,,f,u
DO,2001,2622.0,,f,u
DO,2002,2179.0,,f,u
DO,2003,2806.0,,f,u
DO,2004,2720.0,,f,u
DO,2005,2949.0,,f,u
DO,2006,2658.0,,f,u
DO,2007,2373.0,,f,u
DO,2008,2458.0,0.0,f,u
DZ,1980,,,f,u
DZ,1982,,,f,u
DZ,1983,,,f,u
DZ,1984,,,f,u
DZ,1985,,,f,u
DZ,1986,,,f,u
DZ,1987,,,f,u
DZ,1988,,,f,u
DZ,1989,,,f,u
DZ,1990,,,f,u
DZ,1991,,,f,u
DZ,1992,,,f,u
DZ,1993,,,f,u
DZ,1994,6793.0,,f,u
DZ,1995,5735.0,,f,u
DZ,1996,6556.0,,f,u
DZ,1997,7740.0,,f,u
DZ,1998,7462.0,,f,u
DZ,1999,7845.0,,f,u
DZ,2000,8328.0,,f,u
DZ,2001,7953.0,,f,u
DZ,2002,8246.0,,f,u
DZ,2003,8549.0,,f,u
DZ,2004,8285.0,,f,u
DZ,2005,8654.0,,f,u
DZ,2006,8538.0,,f,u
DZ,2007,8439.0,,f,u
DZ,2008,8643.0,,f,u
EC,1980,,,f,u
EC,1981,,,f,u
EC,1982,,,f,u
EC,1983,,,f,u
EC,1984,,,f,u
EC,1985,,,f,u
EC,1986,,,f,u
EC,1987,,,f,u
EC,1988,,,f,u
EC,1989,,,f,u
EC,1990,,,f,u
EC,1991,,,f,u
EC,1992,,,f,u
EC,1993,5325.0,,f,u
EC,1994,6674.0,,f,u
EC,1995,5890.0,,f,u
EC,1996,6426.0,,f,u
EC,1997,7214.0,,f,u
EC,1998,4900.0,,f,u
EC,1999,4300.0,,f,u
EC,2000,5064.0,,f,u
EC,2001,4439.0,,f,u
EC,2002,4223.0,,f,u
EC,2003,4488.0,,f,u
EC,2004,4340.0,,f,u
EC,2005,3048.0,,f,u
EC,2006,3182.0,,f,u
EC,2007,3448.0,,f,u
EC,2008,3380.0,,f,u
EE,1980,,,f,u
EE,1981,,,f,u
EE,1982,,,f,u
EE,1983,,,f,u
EE,1984,,,f,u
EE,1985,,,f,u
EE,1986,,,f,u
EE,1987,,,f,u
EE,1988,,,f,u
EE,1989,,,f,u
EE,1990,,,f,u
EE,1991,,,f,u
EE,1992,,,f,u
EE,1993,303.0,,f,u
EE,1994,347.0,,f,u
EE,1995,369.0,,f,u
EE,1996,240.0,,f,u
EE,1997,269.0,,f,u
EE,1998,299.0,,f,u
EE,1999,274.0,,f,u
EE,2000,255.0,,f,u
EE,2001,212.0,,f,u
EE,2002,203.0,,f,u
EE,2003,201.0,,f,u
EE,2004,203.0,,f,u
EE,2005,162.0,0.0,f,u
EE,2006,147.0,0.0,f,u
EE,2007,168.0,0.0,f,u
EE,2008,144.0,0.0,f,u
EG,1980,,,f,u
EG,1981,,,f,u
EG,1982,,,f,u
EG,1983,,,f,u
EG,1984,,,f,u
EG,1985,,,f,u
EG,1986,,,f,u
EG,1987,,,f,u
EG,1988,,,f,u
EG,1989,,,f,u
EG,1990,,,f,u
EG,1991,,,f,u
EG,1992,,,f,u
EG,1993,,,f,u
EG,1994,1811.0,,f,u
EG,1995,4229.0,,f,u
EG,1996,5084.0,,f,u
EG,1997,5469.0,,f,u
EG,1998,4915.0,,f,u
EG,1999,5094.0,,f,u
EG,2000,4606.0,,f,u
EG,2001,4514.0,,f,u
EG,2002,4889.0,,f,u
EG,2003,5118.0,,f,u
EG,2004,5383.0,,f,u
EG,2005,5217.0,,f,u
EG,2006,4745.0,,f,u
EG,2007,4887.0,,f,u
EG,2008,5102.0,3.0,f,u
ER,1990,,,f,u
ER,1992,,,f,u
ER,1993,,,f,u
ER,1994,,,f,u
ER,1995,,,f,u
ER,1996,,,f,u
ER,1997,120.0,,f,u
ER,1998,135.0,,f,u
ER,1999,527.0,,f,u
ER,2000,590.0,,f,u
ER,2001,702.0,,f,u
ER,2002,646.0,,f,u
ER,2003,887.0,,f,u
ER,2004,720.0,,f,u
ER,2005,687.0,,f,u
ER,2006,680.0,,f,u
ER,2007,694.0,,f,u
ER,2008,839.0,,f,u
ES,1980,,,f,u
ES,1981,,,f,u
ES,1982,,,f,u
ES,1983,,,f,u
ES,1984,,,f,u
ES,1985,,,f,u
ES,1986,,,f,u
ES,1987,,,f,u
ES,1988,,,f,u
ES,1989,,,f,u
ES,1990,,,f,u
ES,1991,,,f,u
ES,1992,,,f,u
ES,1993,,,f,u
ES,1995,2605.0,,f,u
ES,1996,,,f,u
ES,1997,,,f,u
ES,1998,1906.0,,f,u
ES,1999,,,f,u
ES,2000,3423.0,,f,u
ES,2001,2456.0,,f,u
ES,2002,3317.0,,f,u
ES,2003,2876.0,,f,u
ES,2004,2082.0,,f,u
ES,2005,2511.0,2.0,f,u
ES,2006,2006.0,1.0,f,u
ES,2007,2317.0,2.0,f,u
ES,2008,2333.0,1.0,f,u
ET,1980,,,f,u
ET,1981,,,f,u
ET,1982,,,f,u
ET,1983,,,f,u
ET,1984,,,f,u
ET,1985,,,f,u
ET,1986,,,f,u
ET,1987,,,f,u
ET,1988,,,f,u
ET,1989,,,f,u
ET,1990,,,f,u
ET,1991,,,f,u
ET,1992,,,f,u
ET,1993,,,f,u
ET,1994,5752.0,,f,u
ET,1995,9040.0,,f,u
ET,1996,13160.0,,f,u
ET,1997,15957.0,,f,u
ET,1998,18864.0,,f,u
ET,1999,21597.0,,f,u
ET,2000,30510.0,,f,u
ET,2001,33028.0,,f,u
ET,2002,36541.0,,f,u
ET,2003,39698.0,,f,u
ET,2004,41430.0,,f,u
ET,2005,38525.0,,f,u
ET,2006,36674.0,,f,u
ET,2007,38040.0,,f,u
ET,2008,40794.0,,f,u
FI,1980,,,f,u
FI,1981,,,f,u
FI,1982,,,f,u
FI,1983,,,f,u
FI,1984,,,f,u
FI,1985,,,f,u
FI,1986,,,f,u
FI,1987,,,f,u
FI,1988,,,f,u
FI,1989,,,f,u
FI,1990,,,f,u
FI,1991,,,f,u
FI,1992,,,f,u
FI,1993,,,f,u
FI,1994,,,f,u
FI,1995,244.0,,f,u
FI,1996,240.0,,f,u
FI,1997,186.0,,f,u
FI,1998,188.0,,f,u
FI,1999,179.0,,f,u
FI,2000,205.0,,f,u
FI,2001,150.0,,f,u
FI,2002,130.0,,f,u
FI,2003,138.0,,f,u
FI,2004,124.0,,f,u
FI,2005,130.0,0.0,f,u
FI,2006,84.0,0.0,f,u
FI,2007,85.0,0.0,f,u
FI,2008,104.0,0.0,f,u
FJ,1980,,,f,u
FJ,1981,,,f,u
FJ,1982,,,f,u
FJ,1983,,,f,u
FJ,1984,82.0,,f,u
FJ,1985,99.0,,f,u
FJ,1986,86.0,,f,u
FJ,1987,75.0,,f,u
FJ,1988,65.0,,f,u
FJ,1989,76.0,,f,u
FJ,1990,84.0,,f,u
FJ,1991,75.0,,f,u
FJ,1992,75.0,,f,u
FJ,1993,61.0,,f,u
FJ,1994,62.0,,f,u
FJ,1995,68.0,,f,u
FJ,1996,69.0,,f,u
FJ,1997,66.0,,f,u
FJ,1998,74.0,,f,u
FJ,1999,65.0,,f,u
FJ,2000,62.0,,f,u
FJ,2001,73.0,,f,u
FJ,2002,74.0,,f,u
FJ,2003,78.0,,f,u
FJ,2004,62.0,,f,u
FJ,2005,63.0,,f,u
FJ,2006,73.0,,f,u
FJ,2007,52.0,,f,u
FJ,2008,78.0,0.0,f,u
FM,1982,,,f,u
FM,1983,,,f,u
FM,1984,,,f,u
FM,1985,,,f,u
FM,1986,,,f,u
FM,1987,,,f,u
FM,1988,,,f,u
FM,1989,,,f,u
FM,1990,,,f,u
FM,1991,,,f,u
FM,1992,,,f,u
FM,1993,,,f,u
FM,1994,,,f,u
FM,1995,9.0,,f,u
FM,1996,14.0,,f,u
FM,1997,9.0,,f,u
FM,1998,14.0,,f,u
FM,1999,,,f,u
FM,2000,15.0,,f,u
FM,2001,8.0,,f,u
FM,2002,22.0,,f,u
FM,2003,26.0,,f,u
FM,2004,35.0,,f,u
FM,2005,32.0,,f,u
FM,2006,41.0,,f,u
FM,2007,47.0,,f,u
FM,2008,38.0,0.0,f,u
FR,1980,,,f,u
FR,1981,,,f,u
FR,1982,,,f,u
FR,1983,,,f,u
FR,1984,,,f,u
FR,1985,,,f,u
FR,1986,,,f,u
FR,1987,,,f,u
FR,1988,,,f,u
FR,1989,,,f,u
FR,1990,,,f,u
FR,1991,,,f,u
FR,1992,,,f,u
FR,1993,4455.0,,f,u
FR,1994,3196.0,,f,u
FR,1995,3449.0,,f,u
FR,1996,3002.0,,f,u
FR,1997,2430.0,,f,u
FR,1998,,,f,u
FR,1999,2325.0,,f,u
FR,2000,1815.0,,f,u
FR,2001,2398.0,,f,u
FR,2002,2276.0,,f,u
FR,2003,2219.0,,f,u
FR,2004,1923.0,,f,u
FR,2005,1941.0,0.0,f,u
FR,2006,1911.0,0.0,f,u
FR,2007,1921.0,0.0,f,u
FR,2008,1222.0,0.0,f,u
GA,1980,,,f,u
GA,1981,,,f,u
GA,1982,,,f,u
GA,1983,,,f,u
GA,1984,,,f,u
GA,1985,,,f,u
GA,1986,,,f,u
GA,1987,,,f,u
GA,1988,,,f,u
GA,1989,,,f,u
GA,1990,,,f,u
GA,1991,,,f,u
GA,1992,,,f,u
GA,1993,,,f,u
GA,1994,395.0,,f,u
GA,1995,486.0,,f,u
GA,1996,263.0,,f,u
GA,1997,577.0,,f,u
GA,1998,889.0,,f,u
GA,1999,916.0,,f,u
GA,2001,1137.0,,f,u
GA,2002,1033.0,,f,u
GA,2003,1233.0,,f,u
GA,2004,1323.0,,f,u
GA,2005,1042.0,,f,u
GA,2006,1145.0,,f,u
GA,2007,1462.0,,f,u
GA,2008,1502.0,,f,u
GB,1980,,,f,u
GB,1981,,,f,u
GB,1982,,,f,u
GB,1983,,,f,u
GB,1984,,,f,u
GB,1985,,,f,u
GB,1986,,,f,u
GB,1987,,,f,u
GB,1988,,,f,u
GB,1989,,,f,u
GB,1990,,,f,u
GB,1991,,,f,u
GB,1992,,,f,u
GB,1993,283.0,,f,u
GB,1994,270.0,,f,u
GB,1995,,,f,u
GB,1996,4147.0,,f,u
GB,1997,844.0,,f,u
GB,1998,1342.0,,f,u
GB,1999,797.0,,f,u
GB,2000,1204.0,,f,u
GB,2001,946.0,,f,u
GB,2002,1365.0,,f,u
GB,2003,1455.0,,f,u
GB,2004,1693.0,,f,u
GB,2005,1821.0,1.0,f,u
GB,2006,1767.0,0.0,f,u
GB,2007,1639.0,2.0,f,u
GB,2008,1286.0,0.0,f,u
GD,1980,,,f,u
GD,1981,,,f,u
GD,1982,,,f,u
GD,1983,,,f,u
GD,1984,,,f,u
GD,1985,,,f,u
GD,1986,,,f,u
GD,1987,,,f,u
GD,1988,,,f,u
GD,1989,,,f,u
GD,1990,,,f,u
GD,1991,,,f,u
GD,1992,,,f,u
GD,1993,0.0,,f,u
GD,1994,3.0,,f,u
GD,1995,2.0,,f,u
GD,1996,0.0,,f,u
GD,1997,1.0,,f,u
GD,1998,2.0,,f,u
GD,1999,3.0,,f,u
GD,2000,0.0,,f,u
GD,2002,0.0,,f,u
GD,2003,2.0,,f,u
GD,2004,2.0,,f,u
GD,2005,,,f,u
GD,2006,1.0,,f,u
GD,2007,3.0,,f,u
GD,2008,5.0,,f,u
GE,1980,,,f,u
GE,1981,,,f,u
GE,1982,,,f,u
GE,1983,,,f,u
GE,1984,,,f,u
GE,1985,,,f,u
GE,1986,,,f,u
GE,1987,,,f,u
GE,1988,,,f,u
GE,1989,,,f,u
GE,1990,,,f,u
GE,1992,,,f,u
GE,1993,,,f,u
GE,1995,221.0,,f,u
GE,1996,482.0,,f,u
GE,1997,595.0,,f,u
GE,1998,547.0,,f,u
GE,1999,746.0,,f,u
GE,2000,601.0,,f,u
GE,2001,1014.0,,f,u
GE,2002,987.0,,f,u
GE,2003,989.0,,f,u
GE,2004,1311.0,,f,u
GE,2005,1509.0,,f,u
GE,2006,1831.0,1.0,f,u
GE,2007,1867.0,0.0,f,u
GE,2008,1868.0,0.0,f,u
GH,1980,,,f,u
GH,1981,,,f,u
GH,1982,,,f,u
GH,1983,,,f,u
GH,1984,,,f,u
GH,1985,,,f,u
GH,1986,,,f,u
GH,1987,,,f,u
GH,1988,,,f,u
GH,1989,,,f,u
GH,1990,,,f,u
GH,1991,,,f,u
GH,1992,,,f,u
GH,1993,,,f,u
GH,1994,5778.0,,f,u
GH,1995,2638.0,,f,u
GH,1996,6474.0,,f,u
GH,1997,7254.0,,f,u
GH,1998,7757.0,,f,u
GH,1999,6877.0,,f,u
GH,2000,7316.0,,f,u
GH,2001,7712.0,,f,u
GH,2002,7732.0,,f,u
GH,2003,7714.0,,f,u
GH,2004,7259.0,,f,u
GH,2005,7505.0,,f,u
GH,2006,7786.0,,f,u
GH,2007,7429.0,,f,u
GH,2008,7904.0,,f,u
GM,1980,,,f,u
GM,1981,,,f,u
GM,1994,,,f,u
GM,1995,778.0,,f,u
GM,1996,743.0,,f,u
GM,1997,820.0,,f,u
GM,1998,900.0,,f,u
GM,1999,861.0,,f,u
GM,2001,,,f,u
GM,2002,1035.0,,f,u
GM,2003,1040.0,,f,u
GM,2004,1011.0,,f,u
GM,2005,1127.0,,f,u
GM,2006,1209.0,,f,u
GM,2007,1238.0,,f,u
GM,2008,1300.0,0.0,f,u
GN,1981,,,f,u
GN,1982,,,f,u
GN,1983,,,f,u
GN,1984,,,f,u
GN,1985,,,f,u
GN,1986,,,f,u
GN,1987,,,f,u
GN,1988,,,f,u
GN,1989,,,f,u
GN,1990,,,f,u
GN,1991,,,f,u
GN,1992,,,f,u
GN,1993,2082.0,,f,u
GN,1994,2158.0,,f,u
GN,1995,2263.0,,f,u
GN,1996,2844.0,,f,u
GN,1997,2981.0,,f,u
GN,1998,3362.0,,f,u
GN,1999,3563.0,,f,u
GN,2000,3920.0,,f,u
GN,2001,4092.0,,f,u
GN,2002,4300.0,,f,u
GN,2003,4495.0,,f,u
GN,2004,5015.0,,f,u
GN,2005,5479.0,,f,u
GN,2006,5903.0,,f,u
GN,2007,6199.0,,f,u
GN,2008,6561.0,,f,u
GQ,1984,,,f,u
GQ,1985,,,f,u
GQ,1986,,,f,u
GQ,1987,,,f,u
GQ,1988,,,f,u
GQ,1989,,,f,u
GQ,1990,,,f,u
GQ,1991,,,f,u
GQ,1992,,,f,u
GQ,1993,,,f,u
GQ,1994,,,f,u
GQ,1995,219.0,,f,u
GQ,1996,209.0,,f,u
GQ,1997,226.0,,f,u
GQ,1998,284.0,,f,u
GQ,2003,,,f,u
GQ,2004,406.0,,f,u
GQ,2006,,,f,u
GQ,2007,,,f,u
GQ,2008,541.0,0.0,f,u
GR,1980,,,f,u
GR,1981,,,f,u
GR,1982,,,f,u
GR,1983,,,f,u
GR,1984,,,f,u
GR,1985,,,f,u
GR,1986,,,f,u
GR,1987,,,f,u
GR,1988,,,f,u
GR,1989,,,f,u
GR,1990,,,f,u
GR,1991,,,f,u
GR,1992,,,f,u
GR,1995,,,f,u
GR,1996,,,f,u
GR,1997,285.0,,f,u
GR,1998,313.0,,f,u
GR,1999,143.0,,f,u
GR,2000,235.0,,f,u
GR,2001,213.0,,f,u
GR,2002,212.0,,f,u
GR,2003,234.0,,f,u
GR,2004,176.0,,f,u
GR,2005,197.0,0.0,f,u
GR,2006,210.0,1.0,f,u
GR,2007,257.0,2.0,f,u
GR,2008,80.0,0.0,f,u
GT,1980,,,f,u
GT,1981,,,f,u
GT,1982,,,f,u
GT,1983,,,f,u
GT,1984,,,f,u
GT,1985,,,f,u
GT,1986,,,f,u
GT,1987,,,f,u
GT,1988,,,f,u
GT,1989,,,f,u
GT,1990,,,f,u
GT,1991,,,f,u
GT,1992,,,f,u
GT,1993,2128.0,,f,u
GT,1994,1994.0,,f,u
GT,1995,2368.0,,f,u
GT,1996,2224.0,,f,u
GT,1997,2218.0,,f,u
GT,1998,2255.0,,f,u
GT,1999,2264.0,,f,u
GT,2000,2052.0,,f,u
GT,2001,1669.0,,f,u
GT,2002,1865.0,,f,u
GT,2003,1795.0,,f,u
GT,2004,2339.0,,f,u
GT,2005,2420.0,,f,u
GT,2006,2501.0,,f,u
GT,2007,2348.0,,f,u
GT,2008,2070.0,0.0,f,u
GU,1980,,,f,u
GU,1981,,,f,u
GU,1982,,,f,u
GU,1983,,,f,u
GU,1984,,,f,u
GU,1985,,,f,u
GU,1986,,,f,u
GU,1987,,,f,u
GU,1988,,,f,u
GU,1989,,,f,u
GU,1992,,,f,u
GU,1993,,,f,u
GU,1994,40.0,,f,u
GU,1999,,,f,u
GU,2000,43.0,,f,u
GU,2001,47.0,,f,u
GU,2002,31.0,,f,u
GU,2003,0.0,,f,u
GU,2004,22.0,,f,u
GU,2005,27.0,,f,u
GU,2006,21.0,,f,u
GU,2007,5.0,,f,u
GU,2008,31.0,0.0,f,u
GW,1980,,,f,u
GW,1981,,,f,u
GW,1982,,,f,u
GW,1983,,,f,u
GW,1984,,,f,u
GW,1985,,,f,u
GW,1986,,,f,u
GW,1987,,,f,u
GW,1988,,,f,u
GW,1989,,,f,u
GW,1990,,,f,u
GW,1991,,,f,u
GW,1992,,,f,u
GW,1993,,,f,u
GW,1994,,,f,u
GW,1995,956.0,,f,u
GW,1996,922.0,,f,u
GW,1997,855.0,,f,u
GW,1998,541.0,,f,u
GW,1999,704.0,,f,u
GW,2000,526.0,,f,u
GW,2001,,,f,u
GW,2002,899.0,,f,u
GW,2003,963.0,,f,u
GW,2004,1186.0,,f,u
GW,2005,1132.0,,f,u
GW,2006,1030.0,,f,u
GW,2007,,,f,u
GW,2008,1223.0,,f,u
GY,1980,,,f,u
GY,1981,,,f,u
GY,1982,,,f,u
GY,1983,,,f,u
GY,1984,,,f,u
GY,1985,,,f,u
GY,1986,,,f,u
GY,1987,,,f,u
GY,1988,,,f,u
GY,1989,,,f,u
GY,1990,,,f,u
GY,1991,,,f,u
GY,1992,,,f,u
GY,1993,51.0,,f,u
GY,1994,61.0,,f,u
GY,1995,85.0,,f,u
GY,1996,71.0,,f,u
GY,1997,105.0,,f,u
GY,1998,85.0,,f,u
GY,1999,178.0,,f,u
GY,2000,119.0,,f,u
GY,2001,174.0,,f,u
GY,2002,138.0,,f,u
GY,2003,244.0,,f,u
GY,2004,164.0,,f,u
GY,2005,240.0,,f,u
GY,2006,294.0,,f,u
GY,2007,233.0,,f,u
GY,2008,320.0,0.0,f,u
HK,1980,,,f,u
HK,1981,,,f,u
HK,1982,,,f,u
HK,1983,,,f,u
HK,1984,,,f,u
HK,1985,,,f,u
HK,1986,,,f,u
HK,1987,,,f,u
HK,1988,,,f,u
HK,1989,,,f,u
